ID,Cohort,Age,Acert,Year,Capture,Exclude,Treatment,Mass,Leg,Teeth,Repro,Parturition,PYsex,PYid,SurvLPY,SurvWN,PYLastObs,PYFound,Dead,HRDead,CaptDay,AgeC,CohortStart,CohortDay,Cond,PCond,PMass,mGain,Eff,PEff,DaysObs,xMed,indVeg7,indDens7,indWin7,indVeg21,indDens21,indWin21,mLeg,mMass,mMGain,mCond,nFem,nka,nSA,nPrime,PropPrime,Ratio,PRatio
414,NA,NA,0,2016,2016-09-15,0,0,31.25,548,1,1,2015-12-28,1,961,1,1,NA,NA,1,0,259,NA,2015-08-01,150,0.9779217779453341,0.15215813640434797,29.5,1.75,3,2,69,37936.5,173.51197987990872,2.6136024590163935,40,271.4330052633899,2.4706876574307306,86,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
418,NA,NA,0,2012,2012-09-21,0,0,29.5,535,3,1,2012-02-28,2,529,1,1,NA,NA,NA,NA,265,NA,2011-08-01,212,0.8878352726437415,1.3528661013327092,32,-2.5,3,NA,67,38176,290.6170885835164,4.600497959183674,53,261.15914467990893,4.669390428211587,72,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
418,NA,NA,0,2013,2013-08-16,0,0,30,536,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,NA,2012-08-01,NA,1.0422202746115927,NA,NA,NA,0,3,38,38208,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
418,NA,NA,0,2014,2014-08-10,0,0,30.25,548,2,1,NA,NA,NA,0,0,2014-03-31,08-2014,NA,NA,222,NA,2013-08-01,NA,0.5888443445787797,1.0422202746115927,30,0.25,1,0,48,38223.5,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
418,NA,NA,0,2015,2015-09-02,0,0,28.75,544,1,1,2014-12-14,2,797,0,0,2015-03-31,07-2015,NA,NA,245,NA,2014-08-01,136,0.16337860635478624,0.5888443445787797,30.25,-1.5,1,1,60,38228,114.42256112177594,3.595222222222222,27,251.77655562417672,2.650113065326633,68,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
418,NA,NA,0,2016,2016-12-05,0,0,32,546,1,1,2016-04-28,2,1004,1,0,2016-12-31,03-2017,NA,NA,340,NA,2015-08-01,272,1.3528661013327092,NA,NA,NA,2,1,68,38241,202.8354465174958,2.6573658536585363,71,261.0594209568204,2.5392141057934507,69,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
418,NA,NA,0,2017,NA,0,0,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2016-08-01,NA,NA,0.16337860635478624,28.75,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
428,2004,8,4,2012,2012-08-10,0,0,28.75,525,3,1,NA,NA,NA,0,0,2012-06-30,08-2012,1,0,223,4,2011-08-01,NA,1.0508984341184178,NA,NA,NA,1,NA,76,37720,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
428,2004,9,4,2013,2013-08-21,0,0,29.5,526,1,1,2012-12-18,1,568,1,0,2013-09-30,09-2013,1,0,233,4,2012-08-01,140,1.3113339549613976,1.0508984341184178,28.75,0.75,2,1,46,37778.5,142.87770613324906,4.405337448559671,22,281.73532875850384,4.433944584382871,66,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
428,2004,10,4,2014,2014-11-13,0,0,31.5,519,1,1,2014-04-11,1,769,1,0,2015-08-31,08-2015,1,0,317,NA,2013-08-01,254,2.4303453752962474,1.3113339549613976,29.5,2,2,2,47,37792,177.7407475488312,3.792382113821138,37,161.55541496951017,3.09380604534005,49,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
428,2004,11,4,2015,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,5,2014-08-01,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
429,2011,3,1,2014,2014-08-02,0,0,21.75,485,4,1,NA,NA,NA,0,0,NA,NA,NA,NA,214,3,2013-08-01,NA,-0.30765756476640926,NA,NA,NA,1,NA,51,37736,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
429,2011,4,1,2015,2015-07-30,0,0,24.75,509,5,1,2015-01-22,2,781,0,0,2015-03-31,07-2015,NA,NA,211,3,2014-08-01,175,0.032166659855908074,-0.30765756476640926,21.75,3,1,1,68,37821,110.01163624138373,3.3287909836065572,40,268.24785767080084,2.6354005037783375,73,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
429,2011,5,1,2016,2016-08-04,0,0,27.75,520,4,1,2015-12-30,2,928,1,1,NA,NA,NA,NA,217,3,2015-08-01,152,0.866507826874166,NA,NA,NA,3,1,72,37834,174.67429774089084,2.6121926229508197,41,271.39810884261567,2.471327455919395,87,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
429,2011,6,1,2017,2017-08-28,0,0,26.75,526,4,1,2017-01-14,1,1055,1,1,NA,NA,NA,NA,240,3,2016-08-01,167,0.14118241313412988,0.866507826874166,27.75,-1,3,3,64,37852,162.97572587358107,2.4725286885245903,41,249.47446459644263,2.5709434343434343,70,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
429,2011,7,1,2018,2018-09-02,0,0,26.25,522,3,1,NA,NA,NA,0,0,NA,NA,NA,NA,245,4,2017-08-01,NA,0.10613749309613317,0.032166659855908074,24.75,1.5,1,3,54,37814.5,NA,NA,NA,NA,NA,NA,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
429,2011,8,1,2019,2019-09-02,0,0,28.75,530,3,1,2019-01-05,1,1192,1,1,2020-11-30,12-2020,NA,NA,245,4,2018-08-01,158,0.8142608263455475,0.14118241313412988,26.75,2,3,1,62,37924,171.07543389799218,1.9405983606557378,34,290.8401236044673,2.2178042622950818,72,526.8585858585859,26.0855,0.2431818181818182,-0.25464313554660745,115,76,39,25,0.32894736842105265,0.3391304347826087,0.2222222222222222
429,2011,9,1,2020,2020-09-02,0,0,30.25,526,NA,1,2019-12-29,2,1231,1,1,NA,NA,NA,NA,246,4,2019-08-01,151,1.6115485086367003,0.8142608263455475,28.75,1.5,3,3,NA,NA,184.17055458245036,2.138909868421053,32,358.06801892089175,2.854292443324937,73,529.2368421052631,26.63157894736842,0.7916666666666666,-0.1076177945333582,108,73,33,39,0.5342465753424658,0.3055555555555556,0.3391304347826087
429,2011,10,1,2021,NA,0,NA,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2020-08-01,NA,NA,0.10613749309613317,26.25,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,527.4727272727273,26.436363636363637,0.6214285714285714,-0.11304735936777774,104,75,28,39,0.52,0.2692307692307692,0.3055555555555556
431,NA,NA,0,2012,2012-08-12,0,0,28.25,528,4,1,NA,NA,NA,0,0,2012-05-31,06-2012,NA,NA,225,NA,2011-08-01,NA,0.6988483613172606,NA,NA,NA,1,NA,79,38010,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
431,NA,NA,0,2013,2013-10-18,0,0,30.25,534,3,1,2013-03-23,2,642,1,0,2013-11-30,11-2013,NA,NA,291,NA,2012-08-01,235,1.2347644862759575,NA,NA,NA,2,1,52,38015,152.5447901092101,4.583876543209876,60,275.3094716619071,4.027113636363636,50,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
431,NA,NA,0,2014,2014-08-28,0,0,29.75,549,3,1,2014-01-23,1,712,1,0,2014-09-30,09-2014,NA,NA,240,NA,2013-08-01,176,0.34393236426810747,1.2347644862759575,30.25,-0.5,2,2,62,38001,157.83434001556952,4.107737704918033,30,201.21387109559655,3.330257575757576,58,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
431,NA,NA,0,2015,2015-09-04,0,0,28,551,2,1,NA,NA,NA,0,0,NA,NA,NA,NA,247,NA,2014-08-01,NA,-0.47222194223916664,0.6988483613172606,28.25,-0.25,1,2,80,37994.5,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
431,NA,NA,0,2016,2016-09-13,0,0,29.75,553,2,1,NA,NA,NA,0,0,2016-03-31,08-2016,NA,NA,257,NA,2015-08-01,NA,0.16263358517222812,-0.47222194223916664,28,1.75,1,1,78,37966.5,NA,NA,NA,NA,NA,NA,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
431,NA,NA,0,2017,2017-08-19,0,0,25.75,551,1,1,NA,NA,NA,0,0,2017-03-31,08-2017,NA,NA,231,NA,2016-08-01,NA,-1.4744925429031321,0.16263358517222812,29.75,-4,1,1,84,37965.5,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
431,NA,NA,0,2018,NA,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2018-04-30,08-2018,NA,NA,NA,NA,2017-08-01,NA,NA,-1.4744925429031321,25.75,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
435,2004,8,4,2012,2012-08-16,0,0,28.25,529,3,0,NA,NA,NA,NA,NA,NA,NA,1,0,229,4,2011-08-01,NA,0.6516115772467532,NA,NA,NA,0,NA,79,37880,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
435,2004,9,4,2013,2013-08-30,0,0,25.5,535,2,1,NA,NA,NA,0,0,2013-06-30,08-2013,1,0,242,4,2012-08-01,NA,-0.8546974556588299,-0.8320851505905993,25.25,0.25,1,0,52,37866,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
435,2004,10,4,2014,2014-08-06,0,0,25.25,532,2,0,NA,NA,NA,NA,NA,NA,NA,1,0,218,NA,2013-08-01,NA,-0.8320851505905993,0.6516115772467532,28.25,-3,0,1,53,37798,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
441,2008,4,3,2012,2012-08-31,0,0,24.25,513,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,3,2011-08-01,NA,-0.4073911775853474,NA,NA,NA,0,NA,38,37415,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
441,2008,5,3,2013,2013-09-06,0,0,27.25,538,4,1,2013-01-22,2,622,1,0,2013-10-31,10-2013,NA,NA,249,3,2012-08-01,175,-0.20056019465733066,NA,NA,NA,2,0,28,37353,142.89018359131438,4.330401639344262,42,284.6597113835418,4.317414141414141,60,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
441,2008,6,3,2014,2014-09-19,0,0,29,547,4,1,2014-01-13,2,739,1,1,NA,NA,NA,NA,262,3,2013-08-01,166,0.12961297197400237,NA,NA,NA,3,2,27,37512,155.72261233739746,4.169827868852459,30,206.61182681995413,3.3499545454545454,60,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
441,2008,7,3,2015,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2014-08-01,NA,NA,-0.4073911775853474,24.25,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
441,2008,8,3,2016,NA,0,0,NA,NA,NA,1,NA,NA,NA,1,0,2016-09-30,10-2016,NA,NA,NA,4,2015-08-01,NA,NA,-0.20056019465733066,27.25,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
441,2008,9,3,2017,NA,0,0,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,4,2016-08-01,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
441,2008,10,3,2018,NA,0,0,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,2017-08-01,NA,NA,0.12961297197400237,29,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
441,2008,11,3,2019,NA,0,0,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,5,2018-08-01,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,526.8585858585859,26.0855,0.2431818181818182,-0.25464313554660745,115,76,39,25,0.32894736842105265,0.3391304347826087,0.2222222222222222
441,2008,12,3,2020,NA,0,NA,NA,NA,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,5,2019-08-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,529.2368421052631,26.63157894736842,0.7916666666666666,-0.1076177945333582,108,73,33,39,0.5342465753424658,0.3055555555555556,0.3391304347826087
441,2008,13,3,2021,NA,0,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,5,2020-08-01,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,527.4727272727273,26.436363636363637,0.6214285714285714,-0.11304735936777774,104,75,28,39,0.52,0.2692307692307692,0.3055555555555556
441,2008,14,3,2022,NA,0,NA,NA,NA,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,5,2021-08-01,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,527.6341463414634,26.993827160493826,1.249074074074074,0.11155473367358151,98,75,51,41,0.5466666666666666,0.5204081632653061,0.2692307692307692
441,2008,15,3,2023,NA,0,NA,NA,NA,NA,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,5,2022-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.2471910112359,26.03370786516854,0.9941860465116279,-0.11745200079661877,109,86,30,51,0.5930232558139535,0.27522935779816515,0.5204081632653061
447,NA,NA,0,2012,2012-08-26,0,0,24.75,515,4,0,NA,NA,NA,NA,NA,NA,NA,1,1,239,NA,2011-08-01,NA,-0.2604491444548087,NA,NA,NA,0,NA,77,37411.5,NA,NA,NA,NA,NA,NA,524.2631578947369,26.43936842105263,0.29627906976744184,0.012295458228310279,104,72,15,35,0.4861111111111111,0.14423076923076922,0.056818181818181816
447,NA,NA,0,2013,2013-08-12,0,0,25.75,513,4,1,2012-12-20,1,565,1,0,2013-10-31,10-2013,1,1,224,NA,2012-08-01,142,0.31042473539735815,-0.3359690902845923,25.5,0.25,2,0,51,37351,142.42322290176506,4.398086419753087,24,281.9554420618776,4.431803526448363,65,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
447,NA,NA,0,2014,2014-08-08,0,0,26.25,517,3,1,NA,2,698,0,0,2014-08-31,08-2014,1,1,220,NA,2013-08-01,NA,0.34645544761093083,-0.47849490797801736,25.5,0.75,1,2,54,37369,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
447,NA,NA,0,2015,2015-08-28,0,0,24.75,524,3,1,2015-01-01,2,805,0,0,2015-03-31,07-2015,1,1,240,NA,2014-08-01,154,-0.6929502292347759,0.34645544761093083,26.25,-1.5,1,1,85,37450,112.32526378658461,3.482762295081967,32,259.28094817208506,2.661954659949622,66,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
447,NA,NA,0,2016,2016-09-13,0,0,25.5,527,2,0,NA,NA,NA,NA,NA,NA,NA,1,1,257,NA,2015-08-01,NA,-0.47849490797801736,-0.2604491444548087,24.75,0.75,0,1,62,37430,NA,NA,NA,NA,NA,NA,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
447,NA,NA,0,2017,2017-09-22,0,0,25.5,524,1,1,2017-01-03,1,1016,0,0,2017-03-31,08-2017,1,1,265,NA,2016-08-01,156,-0.3359690902845923,-0.6929502292347759,24.75,0.75,1,0,64,37299,158.8651424355186,2.495655737704918,36,251.38105268824697,2.57834898989899,74,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
471,2012,3,1,2015,2015-08-24,0,0,19,489,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,3,2014-08-01,NA,-2.1316443179026625,NA,NA,NA,0,NA,72,37559,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
471,2012,4,1,2016,2016-11-18,0,0,24.25,531,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,3,2015-08-01,NA,-1.2683272383905542,-2.1316443179026625,19,5.25,0,0,51,37569,NA,NA,NA,NA,NA,NA,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
471,2012,5,1,2017,2017-08-09,0,0,24.5,536,4,1,2016-12-29,2,1044,1,1,NA,NA,NA,NA,221,3,2016-08-01,151,-1.3797603844622082,-1.356971220855909,26.5,-2,3,0,63,37563,156.5357815287643,2.5032057613168726,36,252.90896074181654,2.5764876574307305,75,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
471,2012,6,1,2018,2018-09-01,0,0,23.5,536,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,3,2017-08-01,NA,-1.8781227171754666,-1.2683272383905542,24.25,-0.75,0,3,46,37580,NA,NA,NA,NA,NA,NA,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
471,2012,7,1,2019,2019-09-26,0,1,26.25,550,5,1,NA,NA,NA,1,2,NA,NA,NA,NA,269,4,2018-08-01,NA,-1.1989689690994827,-0.9399860005392919,27.75,-1.5,2,0,49,37586,NA,NA,NA,NA,NA,NA,526.8585858585859,26.0855,0.2431818181818182,-0.25464313554660745,115,76,39,25,0.32894736842105265,0.3391304347826087,0.2222222222222222
471,2012,8,1,2020,NA,0,2,NA,NA,NA,1,NA,2,1291,1,1,NA,NA,NA,NA,NA,4,2019-08-01,NA,NA,-1.3797603844622082,24.5,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,529.2368421052631,26.63157894736842,0.7916666666666666,-0.1076177945333582,108,73,33,39,0.5342465753424658,0.3055555555555556,0.3391304347826087
471,2012,9,1,2021,NA,0,NA,NA,NA,NA,1,NA,1,1385,1,1,NA,NA,NA,NA,NA,4,2020-08-01,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,527.4727272727273,26.436363636363637,0.6214285714285714,-0.11304735936777774,104,75,28,39,0.52,0.2692307692307692,0.3055555555555556
471,2012,10,1,2022,2022-09-03,0,0,26.5,556,2,1,NA,NA,NA,0,0,NA,NA,NA,NA,246,NA,2021-08-01,NA,-1.356971220855909,-1.8781227171754666,23.5,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,527.6341463414634,26.993827160493826,1.249074074074074,0.11155473367358151,98,75,51,41,0.5466666666666666,0.5204081632653061,0.2692307692307692
471,2012,11,1,2023,2023-09-12,0,0,27.75,559,1,1,2022-12-25,1,1415,1,1,NA,NA,NA,NA,255,5,2022-08-01,147,-0.9399860005392919,NA,NA,NA,3,1,NA,NA,162.06251359906494,2.1279448559670784,42,284.0471597505491,2.513547537688442,53,523.2471910112359,26.03370786516854,0.9941860465116279,-0.11745200079661877,109,86,30,51,0.5930232558139535,0.27522935779816515,0.5204081632653061
471,2012,12,1,2024,2024-10-11,0,0,27,560,1,1,NA,NA,NA,0,0,NA,NA,NA,NA,285,5,2023-08-01,NA,-1.3126770625588653,-1.1989689690994827,26.25,0.75,1,3,NA,NA,NA,NA,NA,NA,NA,NA,515.5121951219512,25.682926829268293,1.4038461538461537,0.10466102027792984,107,91,0,64,0.7032967032967034,0,0.27522935779816515
475,2012,3,1,2015,2015-08-02,0,0,18.25,468,4,0,NA,NA,NA,NA,NA,NA,NA,1,0,214,3,2014-08-01,NA,-1.5198848842929653,NA,NA,NA,0,NA,86,37407.5,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
475,2012,4,1,2016,2016-08-08,0,0,21.75,499,4,0,NA,NA,NA,NA,NA,NA,NA,1,0,221,3,2015-08-01,NA,-1.0183420002284447,-1.5198848842929653,18.25,3.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
476,2012,3,1,2015,2015-08-06,0,0,19.5,485,4,1,NA,NA,NA,0,0,NA,NA,NA,NA,218,3,2014-08-01,NA,-1.6157774190509444,NA,NA,NA,1,NA,69,37319,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
476,2012,4,1,2016,2016-08-04,0,0,24.5,513,5,1,2015-12-28,1,929,1,0,2016-12-31,02-2017,NA,NA,217,3,2015-08-01,150,-0.2847233472941008,NA,NA,NA,2,1,64,37305.5,173.51197987990872,2.6136024590163935,40,271.4330052633899,2.4706876574307306,86,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
476,2012,5,1,2017,NA,0,0,NA,NA,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,3,2016-08-01,NA,NA,-1.6157774190509444,19.5,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
481,2004,9,4,2013,2013-03-05,0,0,NA,NA,NA,1,NA,NA,NA,0,0,2013-07-31,08-2013,1,0,64,4,2012-08-01,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
485,2005,8,4,2013,2013-08-07,0,0,25,522,2,0,NA,NA,NA,NA,NA,NA,NA,1,0,219,4,2012-08-01,NA,-0.47730186222466553,NA,NA,NA,0,NA,47,37600,NA,NA,NA,NA,NA,NA,525.6779661016949,25.732881355932204,-0.057121212121212114,-0.37004406803596296,127,92,1,60,0.6521739130434783,0.007874015748031496,0.14423076923076922
485,2005,9,4,2014,2014-10-25,0,0,27.5,527,3,1,NA,NA,NA,0,0,2014-03-31,07-2014,1,0,298,4,2013-08-01,NA,0.42441850617461535,NA,NA,NA,1,0,51,37690,NA,NA,NA,NA,NA,NA,528.3135593220339,27.334745762711865,1.069767441860465,0.24242423199779278,137,94,6,65,0.6914893617021277,0.043795620437956206,0.007874015748031496
485,2005,10,4,2015,2015-09-27,0,0,25.5,534,2,0,NA,NA,NA,NA,NA,NA,NA,1,0,270,NA,2014-08-01,NA,-0.8079727750231592,-0.47730186222466553,25,0.5,0,1,76,37693,NA,NA,NA,NA,NA,NA,529.0603448275862,25.93695652173913,0.15357142857142858,-0.41865242001705805,137,97,2,65,0.6701030927835051,0.014598540145985401,0.043795620437956206
485,2005,11,4,2016,2016-12-07,0,0,29.25,525,1,1,2016-04-14,2,1010,1,0,2017-02-28,03-2017,1,0,342,5,2015-08-01,258,1.2570748805628533,0.42441850617461535,27.5,1.75,2,0,67,37697,207.29090734850968,2.691170731707317,71,261.30857431212394,2.544785894206549,69,532.1192660550458,28.211009174311926,1.4320652173913044,0.44264359134786213,127,89,49,67,0.7528089887640449,0.3858267716535433,0.014598540145985401
485,2005,12,4,2017,2017-08-28,0,0,24.25,530,1,0,NA,NA,NA,NA,NA,NA,NA,1,0,240,5,2016-08-01,NA,-1.221255423754309,-0.8079727750231592,25.5,-1.25,0,2,64,37668,NA,NA,NA,NA,NA,NA,533.1730769230769,26.50721153846154,0.2363013698630137,-0.3535740463762205,131,87,23,55,0.632183908045977,0.17557251908396945,0.3858267716535433
485,2005,13,4,2018,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,0,NA,5,2017-08-01,NA,NA,-1.221255423754309,24.25,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,531.8,26.651234567901234,0.3769230769230769,-0.2334322330272324,108,67,24,41,0.6119402985074627,0.2222222222222222,0.17557251908396945
